"views","likes","dislikes","comment_count","days_trending","days_after_publish","num_tags","title_word_count","description_word_count","category_id","Country","engagement","category"
2679999,52151,949,1805,16,1,18,7,42,"10","USA",0.020486947942891024,"Music"
704106,4532,878,345,1,1,13,6,55,"24","Canada",0.008173485242278861,"Entertainment"
3128,255,10,212,1,1,31,5,213,"26","Germany",0.15249360613810742,"Howto & Style"
24162,2466,15,131,1,1,1,7,31,"15","Germany",0.10810363380514858,"Pets & Animals"
267914,51287,1060,4839,2,1,33,9,113,"10","Germany",0.21344909187276515,"Music"
42952,1725,21,232,2,1,32,3,205,"22","Germany",0.04605140622089775,"People & Blogs"
468561,2667,1256,2286,4,1,34,16,93,"22","Canada",0.013251209554358984,"People & Blogs"
3277837,165039,3127,7011,6,1,35,8,200,"23","USA",0.05344286491366105,"Comedy"
511224,12478,307,2414,2,1,33,6,204,"24","Canada",0.029730607326729573,"Entertainment"
518687,6171,480,1081,10,1,24,12,56,"17","United Kingdom",0.014906870617540058,"Sports"
14488,963,119,190,1,1,20,12,177,"24","Germany",0.08779679734953065,"Entertainment"
3516197,339692,18690,38350,4,0,17,9,82,"24","Canada",0.1128298556650836,"Entertainment"
132365,3741,58,1545,16,2,9,7,117,"22","United Kingdom",0.0403732104408265,"People & Blogs"
40126,332,55,82,1,1,28,9,42,"24","Germany",0.011688182225988138,"Entertainment"
222932,11108,178,606,13,3,13,6,136,"24","USA",0.05334362047619902,"Entertainment"
314795,31798,7536,10404,2,1,7,4,20,"22","Germany",0.15800123890150733,"People & Blogs"
4352,171,1,62,1,1,1,9,679,"22","Germany",0.05376838235294118,"People & Blogs"
65933,376,9,10,1,1,1,11,8,"10","Germany",0.005990930186704685,"Music"
307430,8623,71,547,2,1,40,10,166,"24","Canada",0.030058875191100412,"Entertainment"
74182,5325,83,1292,1,1,15,4,106,"22","Canada",0.09031840608233803,"People & Blogs"
153435,809,701,888,1,1,36,6,131,"24","Germany",0.015628767882165086,"Entertainment"
39018,2318,79,163,1,1,1,8,8,"24","Germany",0.06561074375929059,"Entertainment"
62172,336,84,182,1,2,2,14,184,"22","Germany",0.009682815415299492,"People & Blogs"
1508862,106487,752,5756,3,1,32,7,531,"26","Canada",0.07488756427029113,"Howto & Style"
106190,725,53,69,1,2,29,12,353,"24","Canada",0.007976268951878708,"Entertainment"
76889,982,59,359,2,1,1,10,67,"24","Germany",0.018208066173314778,"Entertainment"
109628,4582,66,245,1,2,3,13,67,"20","Germany",0.04463275805451162,"Gaming"
4287,321,15,66,1,1,34,10,469,"27","Germany",0.09377186843946816,"Education"
12589,202,10,12,1,1,1,4,1,"10","Germany",0.017793311621256653,"Music"
710054,39776,384,2825,2,1,22,5,410,"26","Canada",0.06053764924921203,"Howto & Style"
621134,28327,291,3591,3,0,29,8,224,"26","Canada",0.051855155248303905,"Howto & Style"
1665234,7961,784,396,2,1,29,4,19,"24","Canada",0.005489318618284277,"Entertainment"
7650,451,26,196,1,1,7,10,92,"25","Germany",0.08797385620915033,"News & Politics"
318046,1165,208,1077,1,1,37,4,18,"25","Germany",0.007703288203593191,"News & Politics"
11619692,41486,1407,2902,21,0,37,8,152,"1","United Kingdom",0.0039411543782743984,"Film & Animation"
854439,72639,6357,7191,3,1,16,7,105,"24","Germany",0.10086969344798166,"Entertainment"
695655,34930,1002,4534,1,1,49,4,452,"10","Germany",0.05816963868584284,"Music"
123410,3873,176,1065,1,2,26,13,46,"25","Canada",0.04143910542095454,"News & Politics"
342779,19738,663,5802,1,1,10,5,262,"26","Canada",0.0764428392637822,"Howto & Style"
189085,1813,249,342,1,1,18,6,72,"1","Germany",0.012713858846550493,"Film & Animation"
139579,285,33,267,2,2,23,6,85,"1","Canada",0.004191174890205547,"Film & Animation"
45321,467,75,70,1,1,8,3,22,"24","Canada",0.013503673793605613,"Entertainment"
7905,105,5,19,1,1,1,9,57,"24","Germany",0.01631878557874763,"Entertainment"
139031,862,74,125,1,1,25,6,140,"24","Germany",0.007631391560155649,"Entertainment"
241387,17351,229,1352,11,2,34,7,93,"24","USA",0.0784300728705357,"Entertainment"
1431267,21247,789,821,3,1,26,12,564,"23","Canada",0.015969766647313186,"Comedy"
50266,1457,344,1785,1,2,8,11,54,"24","USA",0.07134046870648152,"Entertainment"
1478337,50621,1453,2684,1,8,23,12,167,"10","Canada",0.03704026889674005,"Music"
5369,239,9,56,1,1,30,12,473,"27","Germany",0.056621344756937975,"Education"
91278,2450,180,89,1,1,48,13,124,"29","Canada",0.029788119809811785,"Nonprofits & Activism"
22521,0,0,0,2,1,1,6,2,"29","Germany",0.0,"Nonprofits & Activism"
5416,13,1,0,1,1,13,10,25,"24","Germany",0.00258493353028065,"Entertainment"
435188,14387,703,1431,1,1,44,5,358,"22","Canada",0.037962903388880205,"People & Blogs"
313272,16708,2361,7327,3,1,27,6,239,"24","Germany",0.08425904645164585,"Entertainment"
168944,5066,136,392,1,1,24,9,80,"26","Canada",0.03311156359503741,"Howto & Style"
28014,1021,28,290,1,1,16,13,465,"24","Germany",0.04779752980652531,"Entertainment"
5923,280,16,21,1,1,22,11,115,"25","Germany",0.05352017558669593,"News & Politics"
147135,1473,71,108,2,1,51,11,103,"2","Germany",0.011227784007883917,"Autos & Vehicles"
221268,583,167,7,1,2,16,6,14,"1","Germany",0.003421190592403782,"Film & Animation"
65618,2995,550,685,1,1,40,15,138,"24","Canada",0.06446401901917156,"Entertainment"
309422,2859,1623,936,1,1,10,4,101,"24","Canada",0.01751006715747426,"Entertainment"
89888,4946,69,467,2,0,25,9,137,"24","Canada",0.060987006051975795,"Entertainment"
3465,146,4,39,1,1,9,4,138,"27","Germany",0.05454545454545454,"Education"
160732,636,41,52,1,1,16,7,161,"22","Canada",0.0045355000871015105,"People & Blogs"
16236,1746,58,299,1,0,15,5,67,"23","Canada",0.1295269770879527,"Comedy"
224431,1323,189,104,1,2,20,6,216,"24","Germany",0.007200431312964786,"Entertainment"
46450,114,33,63,1,1,6,17,1,"22","Germany",0.004520990312163617,"People & Blogs"
26954,1243,90,301,2,1,5,9,63,"25","Germany",0.060621800103880685,"News & Politics"
795558,3300,3493,490,4,1,1,12,259,"25","Germany",0.009154580809947232,"News & Politics"
88540,4864,143,719,2,1,27,10,298,"24","Germany",0.0646713349898351,"Entertainment"
199171,2970,212,228,3,2,5,10,25,"10","Germany",0.01712096640575184,"Music"
276510,9149,205,1584,2,1,25,12,416,"19","Canada",0.039557339698383424,"Travel & Events"
514470,16391,143,3173,2,1,43,9,160,"1","Canada",0.038305440550469416,"Film & Animation"
21870,33,34,25,1,1,23,17,74,"24","Germany",0.004206675811614083,"Entertainment"
222146,3086,56,313,3,1,16,16,17,"24","Canada",0.015552834622275441,"Entertainment"
76675,99,39,12,2,1,13,13,16,"22","Germany",0.0019563090968373,"People & Blogs"
2485103,65771,2072,5511,2,2,49,8,698,"28","Canada",0.02951748881233494,"Science & Technology"
12989,2,16,15,2,2,7,9,249,"22","USA",0.0025406112864731697,"People & Blogs"
16764,3,13,1,1,570,1,5,34,"24","Germany",0.0010140777857313291,"Entertainment"
1005762,17938,876,6456,3,1,25,8,271,"24","Canada",0.02512522843376465,"Entertainment"
297741,2479,866,1242,2,1,1,4,1,"27","Germany",0.015406007234475601,"Education"
15429,1542,30,116,1,1,5,3,59,"2","Germany",0.10940436839717416,"Autos & Vehicles"
3558563,221868,4678,26660,6,2,15,4,112,"23","USA",0.07115400233184013,"Comedy"
315093,2156,93,81,2,1,18,10,2,"24","Canada",0.007394642216742358,"Entertainment"
123421,957,133,138,1,2,30,12,364,"24","Canada",0.009949684413511477,"Entertainment"
141602,8767,76,655,2,1,38,11,167,"1","Germany",0.06707532379486165,"Film & Animation"
2732903,11524,1383,2682,2,1,18,31,191,"24","Germany",0.005704190745152682,"Entertainment"
351425,3726,334,269,1,0,9,14,14,"17","Germany",0.012318417870100306,"Sports"
54302,840,28,292,1,1,1,7,119,"24","Germany",0.02136201244889691,"Entertainment"
52569,1754,89,232,1,1,31,14,372,"24","Germany",0.03947193212729936,"Entertainment"
117711,1223,123,392,1,3,21,9,63,"25","Canada",0.014764975235959257,"News & Politics"
1886667,30112,1612,1605,14,1,40,14,266,"24","USA",0.01766554458205926,"Entertainment"
54768,2313,47,509,1,1,3,8,300,"22","Canada",0.05238460414840783,"People & Blogs"
56595,2447,635,843,1,1,9,6,77,"24","Germany",0.0693524162911918,"Entertainment"
73733,3639,75,233,1,1,21,7,282,"26","Germany",0.05353098341312574,"Howto & Style"
242069,2824,375,529,5,7,2,11,12,"20","United Kingdom",0.015400567606756751,"Gaming"
228722,3899,153,1589,3,0,3,5,26,"25","Canada",0.024663128164321754,"News & Politics"
24086,203,31,0,1,0,1,7,64,"25","Canada",0.009715187245702897,"News & Politics"
1015218,14529,1211,5084,2,0,14,6,21,"22","Canada",0.020511850656706243,"People & Blogs"
148935,152,53,199,1,1,33,6,79,"1","Germany",0.002712592741800114,"Film & Animation"
184240,4617,421,3111,1,1,39,4,382,"25","Canada",0.044230351715154145,"News & Politics"
18094162,632830,9098,54262,13,1,43,7,429,"17","USA",0.03847594599849388,"Sports"
171236,3123,420,1928,2,0,28,8,372,"25","Canada",0.031950057230956105,"News & Politics"
9599,192,5,45,1,5,1,12,29,"22","Germany",0.025210959474945307,"People & Blogs"
268170,14443,762,5110,3,0,23,7,108,"24","Germany",0.07575418577767834,"Entertainment"
52051,372,48,214,1,1,1,16,16,"22","Canada",0.0121803615684617,"People & Blogs"
1201552,15798,1086,2504,1,1,25,7,270,"22","Germany",0.016135797701639212,"People & Blogs"
231472,12346,469,487,3,1,8,12,139,"10","Germany",0.05746699384806802,"Music"
422899,27610,391,923,3,1,20,10,138,"22","Germany",0.06839458121206246,"People & Blogs"
391897,1827,137,199,1,1,7,8,35,"17","Germany",0.005519307369028086,"Sports"
245811,13013,106,571,11,4,1,6,18,"10","United Kingdom",0.05569319517840943,"Music"
289900,17025,8268,6812,2,1,8,11,251,"24","Germany",0.11074508451190065,"Entertainment"
181906,8818,606,852,3,1,31,5,140,"24","Germany",0.056490714984662405,"Entertainment"
746349,55885,1019,4392,2,1,2,8,239,"25","Canada",0.08212779812125427,"News & Politics"
821422,18778,1212,3182,2,1,6,3,18,"23","Germany",0.028209616981283676,"Comedy"
654210,19555,1766,1365,8,1,29,7,115,"10","USA",0.034676938597697986,"Music"
65300,315,40,7,1,1,6,13,15,"24","Germany",0.00554364471669219,"Entertainment"
12022,134,8,13,1,1,8,10,22,"24","Germany",0.012893029446015638,"Entertainment"
262441,1510,162,101,1,1,1,10,46,"22","Canada",0.006755804161697296,"People & Blogs"
11164,373,16,42,1,1,16,9,65,"22","Germany",0.03860623432461483,"People & Blogs"
58974,2669,95,366,1,1,31,9,251,"28","Germany",0.05307423610404585,"Science & Technology"
346158,391,169,39,1,1,15,17,41,"25","Canada",0.0017304236793602922,"News & Politics"
22454,429,39,83,1,1,12,8,172,"26","Germany",0.024539057628930258,"Howto & Style"
173716,10908,149,2443,1,1,25,7,165,"22","Canada",0.07771304888438602,"People & Blogs"
44552,2071,63,303,1,1,27,15,269,"26","Germany",0.05470012569581612,"Howto & Style"
122462,6794,114,330,2,4,12,7,45,"10","USA",0.0591040486028319,"Music"
104212,2915,63,99,1,2,5,6,4,"10","Canada",0.02952635013242237,"Music"
1260570,7342,361,886,2,1,30,10,84,"24","Canada",0.006813584330897927,"Entertainment"
58266,4361,535,233,1,1,7,8,266,"20","Germany",0.088027322967082,"Gaming"
13001,45,30,20,1,1,38,7,18,"25","Germany",0.00730713022075225,"News & Politics"
113662,3325,86,201,2,1,39,15,67,"23","Germany",0.03177843078601467,"Comedy"
338241,2757,93,369,1,1,1,15,2,"1","Germany",0.009516882932583572,"Film & Animation"
1363377,8941,646,1469,1,27,1,6,19,"24","United Kingdom",0.008109275717574816,"Entertainment"
319920,1713,395,210,1,1,13,8,488,"24","Germany",0.007245561390347587,"Entertainment"
42583,2476,71,4,1,0,28,10,90,"20","Germany",0.05990653547190193,"Gaming"
354947,3026,527,454,3,1,29,7,226,"24","Canada",0.011289009345057149,"Entertainment"
540233,38672,514,5486,2,1,5,4,97,"23","Canada",0.08269024661581206,"Comedy"
4019,105,7,50,1,1,27,12,377,"2","Germany",0.04030853446130878,"Autos & Vehicles"
229871,1678,271,0,5,3,20,12,179,"24","USA",0.008478668470576975,"Entertainment"
8147,968,6,92,1,1,32,5,6,"24","Germany",0.1308457100773291,"Entertainment"
63178,3632,92,253,1,1,20,10,320,"26","Germany",0.06294912786096427,"Howto & Style"
797798,20083,345,1205,4,1,24,11,257,"24","USA",0.0271158864775294,"Entertainment"
200929,1076,133,168,2,1,1,12,7,"22","Canada",0.006853167039103365,"People & Blogs"
9041,986,7,53,1,1,14,8,390,"22","Germany",0.11569516646388674,"People & Blogs"
7333,96,2,11,1,1,59,12,249,"25","Germany",0.014864312014182464,"News & Politics"
6216,11,1,9,1,1,22,15,33,"17","Canada",0.0033783783783783786,"Sports"
985021,54262,225,3522,4,1,21,14,202,"24","Canada",0.05889113023986291,"Entertainment"
103929,386,10,62,1,1,21,13,219,"24","Canada",0.00440685467963706,"Entertainment"
419831,29782,957,4858,1,1,3,7,1,"23","Germany",0.08478887933477995,"Comedy"
106879,742,47,186,1,1,5,6,336,"24","Canada",0.009122465591931063,"Entertainment"
501107,66478,5767,9094,1,1,21,10,577,"24","Canada",0.1623186265607944,"Entertainment"
8095,379,27,57,1,1,47,12,463,"22","Germany",0.05719579987646695,"People & Blogs"
2719767,104092,26064,12697,2,1,10,1,94,"22","Germany",0.05252398459132712,"People & Blogs"
312466,9463,1215,5000,2,0,18,5,145,"28","Germany",0.050175059046424254,"Science & Technology"
196093,5286,934,5628,1,1,31,4,575,"25","Canada",0.06042031077090972,"News & Politics"
380704,20461,4315,5295,2,1,26,7,215,"25","Canada",0.07898787509456165,"News & Politics"
92290,6410,181,1275,1,1,34,9,152,"24","Germany",0.08523133600606783,"Entertainment"
7217,98,105,23,1,1,4,5,102,"25","Germany",0.03131495081058611,"News & Politics"
314140,12600,331,1532,10,1,10,10,152,"24","USA",0.04603998217355319,"Entertainment"
104287,5954,468,193,3,1,2,8,93,"20","Germany",0.06343072482668022,"Gaming"
199718,11788,1147,3320,2,1,9,4,95,"22","Canada",0.08138975956098099,"People & Blogs"
162868,3208,202,450,1,1,42,10,61,"25","Canada",0.023700174374339956,"News & Politics"
86575,1146,105,194,1,1,26,15,175,"15","Canada",0.0166907305804216,"Pets & Animals"
2496894,38177,1683,2759,3,11,6,6,410,"17","United Kingdom",0.017068806284928396,"Sports"
198767,1740,115,715,1,1,39,15,180,"25","Canada",0.01292971167246072,"News & Politics"
105607,3629,61,656,1,1,14,17,114,"2","Germany",0.041152575113392105,"Autos & Vehicles"
8860,45,9,2,1,1,18,5,47,"25","Germany",0.006320541760722348,"News & Politics"
464797,15840,311,1548,1,1,31,7,316,"2","Germany",0.03807898932222024,"Autos & Vehicles"
571637,3131,456,1110,2,1,14,12,165,"24","Canada",0.008216752939365366,"Entertainment"
730726,15966,522,2343,1,2,34,9,111,"27","Canada",0.025770261356513932,"Education"
192296,15421,151,1332,1,1,24,6,262,"20","Canada",0.08790614469359737,"Gaming"
3306,291,2,18,1,1,12,5,41,"23","Germany",0.0940713853599516,"Comedy"
15417,84,18,0,1,1,7,15,88,"25","Canada",0.0066160731659856,"News & Politics"
47755,248,88,72,1,1,24,6,32,"25","Germany",0.008543607999162392,"News & Politics"
118019,250,163,789,2,1,20,7,65,"25","Canada",0.01018480075242122,"News & Politics"
82670,2304,1504,1447,1,1,34,10,268,"24","Germany",0.06356598524253054,"Entertainment"
59301,2549,128,1087,12,326,8,12,11,"27","United Kingdom",0.06347279135259101,"Education"
214570,1463,160,1048,1,1,29,12,159,"25","Canada",0.012448152118189868,"News & Politics"
31257,1100,49,245,1,2,33,10,252,"27","Germany",0.04459801004574975,"Education"
440829,5814,448,1444,3,1,46,12,483,"24","Canada",0.017480701133546113,"Entertainment"
684848,4809,512,833,1,1,8,13,19,"24","Germany",0.008985935565264117,"Entertainment"
1334121,142964,5727,9313,1,1,17,6,147,"23","Canada",0.11843303568416957,"Comedy"
55427,896,19,108,1,1,8,5,1,"24","Canada",0.018456708824219244,"Entertainment"
259380,2759,269,551,1,1,17,8,189,"22","Germany",0.013798288225769142,"People & Blogs"
6202999,26278,4067,787,2,1,16,15,56,"24","Canada",0.00501886265014713,"Entertainment"
115813,394,93,718,2,1,22,13,35,"22","Canada",0.010404704135114365,"People & Blogs"
34115,620,29,370,1,1,47,9,93,"1","Germany",0.029869558845082807,"Film & Animation"
2183570,23512,2087,856,2,1,40,12,126,"26","Germany",0.012115480612025262,"Howto & Style"
369717,2666,186,603,1,1,32,6,53,"24","Germany",0.00934498548890097,"Entertainment"
337641,30844,297,5329,2,1,13,11,148,"25","Canada",0.10801413335465776,"News & Politics"
265799,14179,384,1870,5,1,18,8,288,"26","USA",0.06182491281005572,"Howto & Style"
864135,15482,307,837,2,1,16,12,99,"10","Canada",0.019240049297852765,"Music"
56679,1466,157,293,1,1,51,10,78,"2","Germany",0.033804407276063445,"Autos & Vehicles"
4565,198,5,14,1,1,22,15,327,"22","Germany",0.0475355969331873,"People & Blogs"
35782,2289,59,113,1,1,19,5,709,"26","Germany",0.06877759767480857,"Howto & Style"
203489,13628,127,919,1,2,26,13,113,"10","Canada",0.07211200605438131,"Music"
38348,207,25,36,1,1,33,10,36,"24","Germany",0.006988630437050172,"Entertainment"
3296614,7813,333,738,24,3,1,12,17,"24","United Kingdom",0.0026948863288210265,"Entertainment"
98508,5608,1626,2546,11,0,22,16,151,"24","United Kingdom",0.09928127664758192,"Entertainment"
36502,4395,38,520,1,1,9,18,235,"22","Germany",0.13569119500301352,"People & Blogs"
143850,293,75,448,3,1,1,2,1,"22","Canada",0.005672575599582899,"People & Blogs"
8248957,70548,11129,7966,20,1,9,11,54,"25","USA",0.010867192058341437,"News & Politics"
639066,2762,893,241,1,1,18,8,97,"1","Germany",0.006096396929268651,"Film & Animation"
716243,2981,170,302,1,2,21,15,32,"24","Germany",0.004820989524504951,"Entertainment"
153855,4415,250,866,1,1,31,9,63,"24","Canada",0.03594943290760781,"Entertainment"
773,2,0,0,1,228,2,5,5,"27","USA",0.00258732212160414,"Education"
2296418,116229,838,15612,6,1,46,7,582,"22","Canada",0.057776502361503876,"People & Blogs"
728210,4585,4855,6633,1,1,10,13,1,"24","Germany",0.022071929800469646,"Entertainment"
30007,718,5,201,1,1,31,8,58,"24","Germany",0.03079281500983104,"Entertainment"
273751,22411,206,1297,3,1,15,10,82,"22","Germany",0.08735675851412415,"People & Blogs"
717049,54355,275,2698,7,6,1,12,64,"10","United Kingdom",0.07994990579444361,"Music"
4175,48,5,14,1,1,19,5,49,"20","Germany",0.016047904191616766,"Gaming"
84046,4017,41,428,1,1,32,13,259,"26","Canada",0.05337553244651738,"Howto & Style"
425370,5578,263,1296,2,1,34,10,174,"24","Canada",0.016778334156146414,"Entertainment"
136041,6228,93,815,1,1,15,11,191,"24","Canada",0.052454774663520554,"Entertainment"
659536,40381,729,6089,3,1,7,4,161,"23","Canada",0.07156394798767618,"Comedy"
156968,4804,279,674,1,1,24,10,109,"26","Germany",0.03667626522603333,"Howto & Style"
11256,146,6,17,1,1,1,4,1,"24","Germany",0.015014214641080314,"Entertainment"
477267,2136,329,469,2,9,28,15,471,"24","Canada",0.0061475023414566685,"Entertainment"
215350,5796,68,522,2,1,11,6,190,"24","Canada",0.029654051543998142,"Entertainment"
299419,11084,642,3071,1,1,20,6,157,"28","Canada",0.04941904154378981,"Science & Technology"
61354,1203,20,76,1,1,12,10,45,"24","Canada",0.021172213710597517,"Entertainment"
7679,353,6,30,1,1,73,14,58,"17","Germany",0.050657637713243914,"Sports"
4092645,227376,16552,14803,4,1,16,6,82,"24","Canada",0.06321852982606603,"Entertainment"
12285,124,5,5,2,1,24,6,14,"24","Germany",0.010907610907610908,"Entertainment"
620870,5775,326,485,5,1,13,13,43,"10","Germany",0.010607695652874193,"Music"
165832,17579,67,1213,1,1,3,14,81,"15","Canada",0.11372352742534614,"Pets & Animals"
10619,513,7,20,1,1,22,8,192,"24","Germany",0.05085224597419719,"Entertainment"
4384,438,2,45,1,1,34,12,185,"24","Germany",0.11062956204379562,"Entertainment"
231201,10145,325,761,1,2,28,10,542,"24","Germany",0.04857677951219934,"Entertainment"
47514,2438,822,1029,1,1,35,10,431,"25","Canada",0.09026813149808477,"News & Politics"
4795,38,11,0,1,1,22,11,1,"1","Germany",0.010218978102189781,"Film & Animation"
214447,10958,96,2381,1,1,21,10,72,"20","Canada",0.06264951246694987,"Gaming"
33775,2326,56,443,1,1,3,5,195,"24","Germany",0.08364174685418209,"Entertainment"
3698,503,3,112,1,1,8,6,203,"24","Germany",0.1671173607355327,"Entertainment"
145520,1604,200,740,1,1,8,8,1,"24","Germany",0.01748213304013194,"Entertainment"
322340,1141,156,116,1,1,8,5,108,"24","Germany",0.004383570143326922,"Entertainment"
78808,3739,245,241,1,1,15,4,123,"24","Germany",0.05361130849659933,"Entertainment"
12999,69,26,138,1,1,5,8,99,"25","Germany",0.017924455727363644,"News & Politics"
22676,297,17,84,1,1,18,12,1,"17","Germany",0.017551596401481743,"Sports"
467456,5333,379,1876,1,2,21,13,91,"10","Canada",0.016232543811610076,"Music"
194619,14739,663,985,2,1,15,8,56,"24","Germany",0.08420041208720629,"Entertainment"
8434,507,11,20,1,1,18,3,178,"26","Germany",0.06378942376096751,"Howto & Style"
92778,526,83,341,2,0,4,13,13,"22","Canada",0.010239496432343875,"People & Blogs"
48441,354,54,47,1,1,28,9,42,"24","Germany",0.009392869676513697,"Entertainment"
121737,964,102,145,1,1,13,4,6,"1","Canada",0.009947674084296474,"Film & Animation"
591597,2042,311,129,1,1,6,13,1,"17","Germany",0.004195423573817987,"Sports"
6138,18,1,4,1,3,15,15,143,"2","Germany",0.003747148908439231,"Autos & Vehicles"
1244250,85104,1042,4119,2,0,27,10,243,"23","Canada",0.07254571026722925,"Comedy"
56035,3242,62,0,1,1,9,9,36,"25","Germany",0.0589631480324797,"News & Politics"
626246,15100,761,6989,2,1,20,6,135,"28","Canada",0.03648725900045669,"Science & Technology"
9648,19,40,1,1,1,10,7,20,"25","Germany",0.006218905472636816,"News & Politics"
492031,12193,253,583,2,2,13,6,45,"22","Canada",0.026480038859340162,"People & Blogs"
27164,1302,10,181,1,1,1,7,1,"1","Germany",0.05496245030187012,"Film & Animation"
433992,8667,393,420,1,1,32,8,497,"23","Germany",0.02184372062157828,"Comedy"
50755,3810,48,342,1,1,25,8,184,"26","Germany",0.08275046793419367,"Howto & Style"
48440,427,84,198,1,1,8,3,22,"24","Canada",0.014636663914120562,"Entertainment"
449039,9583,467,2292,1,2,21,7,10,"22","Canada",0.027485363186716523,"People & Blogs"
357130,7625,63,402,2,1,17,8,105,"24","Canada",0.02265281550135805,"Entertainment"
1146262,59660,1961,5047,1,1,35,6,584,"28","Canada",0.05816122317585334,"Science & Technology"
5422,220,7,43,1,1,20,7,62,"2","Germany",0.04979712283290299,"Autos & Vehicles"
385007,4496,294,7,1,1,1,2,191,"17","Germany",0.012459513723127112,"Sports"
32014,3144,22,528,1,1,36,5,579,"26","Canada",0.11538701817954646,"Howto & Style"
87911,8288,2525,1293,1,1,11,7,271,"24","Germany",0.13770745412974486,"Entertainment"
110304,284,56,115,1,1,10,16,54,"22","Germany",0.004124963736582535,"People & Blogs"
347567,1425,275,1151,2,1,27,14,31,"24","Germany",0.008202735012242245,"Entertainment"
83346,3840,116,499,1,1,20,9,43,"10","Germany",0.05345187531495213,"Music"
6163,347,12,67,1,1,14,13,152,"28","Germany",0.06912218075612526,"Science & Technology"
32037,1359,12,251,1,1,19,14,183,"24","Germany",0.05062896026469395,"Entertainment"
276395,1328,420,201,1,1,13,8,488,"24","Germany",0.007051502378841875,"Entertainment"
41294,5072,70,730,1,1,22,10,141,"10","Canada",0.14219983532716618,"Music"
126548,4613,151,1990,2,1,1,9,117,"22","Canada",0.05337105288112021,"People & Blogs"
64565,3536,37,406,1,1,15,16,44,"2","Germany",0.061627816928676526,"Autos & Vehicles"
190495,788,694,790,1,1,36,4,131,"24","Germany",0.011926822226305152,"Entertainment"
300653,2701,137,1230,1,1,30,16,155,"17","Canada",0.013530548506085089,"Sports"
99526,2419,28,159,2,1,19,8,90,"24","Canada",0.026184112694170366,"Entertainment"
34499,701,23,267,1,1,31,13,413,"24","Germany",0.028725470303487058,"Entertainment"
593120,2286,259,3250,1,1,28,16,142,"17","USA",0.009770366873482601,"Sports"
449312,2171,360,1664,1,1,1,17,62,"24","Germany",0.009336496688270066,"Entertainment"
240936,2180,329,565,1,1,18,6,65,"1","Germany",0.012758574891257429,"Film & Animation"
4195,32,3,3,1,1,1,5,1,"1","Germany",0.009058402860548272,"Film & Animation"
465473,40304,152,3289,1,2,39,6,212,"22","Canada",0.09397967229033692,"People & Blogs"
557678,4127,198,17,1,0,26,6,105,"20","Canada",0.007785854919864151,"Gaming"
100812,791,115,68,6,2,14,6,230,"24","USA",0.009661548228385509,"Entertainment"
4035,2,0,0,4,9,9,8,32,"22","USA",4.956629491945477E-4,"People & Blogs"
393957,9006,490,274,1,2,1,12,23,"25","Germany",0.024799660876694666,"News & Politics"
49171,3762,30,689,1,1,40,9,259,"27","Canada",0.09113095117040532,"Education"
97784,2867,204,1109,1,1,5,18,332,"25","Canada",0.04274727971856336,"News & Politics"
1459646,15321,845,1334,8,1,21,6,267,"24","USA",0.011989208342296694,"Entertainment"
2178547,3354,118,305,3,1,15,4,431,"24","USA",0.0017337243584829706,"Entertainment"
94988,1394,718,646,1,1,7,9,96,"24","Germany",0.029035246557459888,"Entertainment"
417888,14523,894,2973,2,2,22,8,53,"26","Canada",0.044007006662072135,"Howto & Style"
41583,314,39,69,1,1,20,9,21,"24","Germany",0.010148377942909362,"Entertainment"
173173,3886,25,217,4,1,19,8,91,"24","Canada",0.02383743424205852,"Entertainment"
42951,577,16,0,1,1,22,14,160,"24","Canada",0.013806430583688389,"Entertainment"
6682,165,9,11,1,1,40,8,74,"26","Germany",0.027686321460640526,"Howto & Style"
33916,3020,41,291,1,1,37,10,604,"26","Canada",0.09883240948225026,"Howto & Style"
246490,2965,44,208,1,2,41,15,146,"24","Canada",0.013051239401192747,"Entertainment"
8915,27,6,13,1,1,7,9,18,"17","Canada",0.005159842961301178,"Sports"
2906074,32718,10453,12684,5,1,17,13,42,"24","Canada",0.019220088683220043,"Entertainment"
375652,23771,207,1777,1,3,22,12,317,"20","Canada",0.06856079562999798,"Gaming"
4378,87,18,14,1,1,52,6,689,"22","Germany",0.027181361352215622,"People & Blogs"
275003,26589,264,2002,3,1,8,4,122,"23","Germany",0.10492612807860278,"Comedy"
1529545,20063,1044,1229,6,3,5,7,76,"25","USA",0.01460303554324979,"News & Politics"
33669,669,2,81,1,1,25,8,203,"2","Germany",0.022335085687130597,"Autos & Vehicles"
157155,2358,692,1405,1,1,15,2,25,"22","Canada",0.028347809487448698,"People & Blogs"
7095077,438470,6754,29178,3,3,27,7,76,"10","USA",0.06686354496223226,"Music"
12949,266,31,175,2,1,24,13,327,"25","Germany",0.03645069117306356,"News & Politics"
30616,294,3,5,1,1,1,11,1,"22","Germany",0.009864123334204337,"People & Blogs"
133876,4317,65,383,1,2,30,11,253,"25","Canada",0.035592637963488605,"News & Politics"
1301301,15394,1048,1645,12,1,63,12,179,"24","United Kingdom",0.013899167064345606,"Entertainment"
10523,412,8,35,1,1,22,10,184,"24","Germany",0.043238620165352085,"Entertainment"
332589,13808,366,2602,1,1,17,7,56,"28","Canada",0.05044063393557815,"Science & Technology"
146850,5084,26,318,1,1,17,11,59,"17","Canada",0.036962887299965955,"Sports"
